"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LATS2",2082.63058811698,-2.5854868293769,0.244607753829211,-10.5699299752457,4.10801252424982e-26,2.30849763800219e-22
"LCAT",1778.31765630991,1.10550836976005,0.391334409838849,2.82497102724829,0.00472848914353062,0.0810732105021215
"LDB2",70.40938649322,-6.86413892873938,1.40589520393114,-4.88239728647341,1.04803833436363e-06,5.80124971920107e-05
"LDHA",2648.93098704112,1.21977613539288,0.375733770410284,3.24638409281375,0.00116881031060757,0.0261939363527786
"LDHD",1790.93880542978,1.46686379061984,0.308477251891153,4.75517653774168,1.98273080364358e-06,8.82105298307981e-05
"LDLR",1242.22987479657,-1.78812035162952,0.401277659210389,-4.45606753973815,8.34767427182695e-06,0.000322958730261835
"LEFTY1",576.260245077386,-9.73435336255921,1.29357287676256,-7.52516811184346,5.26525342486131e-14,2.07635730673741e-11
"LENEP",457.605962963339,-9.5711008597537,1.42743507164062,-6.7051041759491,2.01262732057479e-11,3.56893896801811e-09
"LENG8",1799.67618483092,-2.78754044157901,0.562672273417208,-4.95411018682293,7.26620248413618e-07,4.67875325465095e-05
"LETM1",1477.19561938281,-1.3998130450425,0.295858540424366,-4.7313592605259,2.2302141637195e-06,9.67775173206309e-05
"LHX4-AS1",1835.08808949078,2.48578718609264,0.545659820822586,4.55556207591993,5.22456831343805e-06,0.000209336624865349
"LHX5",2221.03558351697,1.85546743954692,0.549615169704299,3.37593927865053,0.000735641529333752,0.0177422213480301
"LINC-PINT",2362.84886368404,1.37487939502463,0.317210405645548,4.33428213751894,1.46236528567313e-05,0.000542426516359088
"LINC00158",76.4501568639073,6.95737261126616,1.42317438675923,4.88862972520821,1.0154027638011e-06,5.68145697702374e-05
"LINC00330",390.091813329,9.32492097905932,1.4195853229705,6.56876401028631,5.07346155952495e-11,7.66750930727826e-09
"LINC00410",322.787827642912,9.04401673522551,1.42199975229835,6.36006913546069,2.01662961754473e-10,2.23299510064879e-08
"LINC00426",79.805732914353,-6.91057423862887,1.42276210151097,-4.85715372323305,1.19085142149599e-06,6.21051660777772e-05
"LINC00461",664.182349022574,-9.96905103276221,1.17102247291934,-8.51311675335279,1.69319434073419e-17,1.46383163042397e-14
"LINC00482",2292.47039461652,1.18569359049869,0.406986880056603,2.91334597895093,0.00357578183676754,0.0655598891736222
"LINC00636",384.396945595412,-9.18052396452934,1.39668749562922,-6.57306948996017,4.92884405858914e-11,7.53677256795692e-09
"LINC00702",716.400211892959,10.3509247201265,1.29644295028394,7.98409580449298,1.41556052582769e-15,7.07088211101217e-13
"LINC00907",359.10287168763,-8.95161030765278,1.28271095121899,-6.97866522395078,2.97997619522893e-12,6.83509233840367e-10
"LINC00925",234.270633106658,-8.45290889271203,1.35095910775689,-6.25696872997665,3.92532078880547e-10,3.97447570679142e-08
"LINC00948",237.160071574783,-8.75889641613104,1.39663843727611,-6.27141297443716,3.57786254676448e-10,3.68913735441156e-08
"LINC01104",468.297139632671,9.7203132293464,1.31583053460341,7.38720752689944,1.49944476888655e-13,4.74711542465239e-11
"LINC01107",76.3377789883018,7.26760294231521,1.4424776955123,5.03827751716751,4.69740021946892e-07,3.50791236322998e-05
"LINC01122",76.4761428562097,6.92568715616184,1.42382860498119,4.86412980602628,1.14961452272111e-06,6.1445976587762e-05
"LINC01251",235.198327399765,8.56961549504289,1.38961230095054,6.16691107957306,6.96368904277604e-10,6.49501254371451e-08
"LINC01314",76.7475660551119,-6.70445753921293,1.40746482743778,-4.76349917135626,1.90264392487234e-06,8.63992528147081e-05
"LINC01356",499.368452347486,9.69765750189351,1.40683140170698,6.89326204272016,5.45272961114051e-12,1.1454808990581e-09
"LINC01361",76.5923732668298,6.55149068359393,1.41077593306348,4.64389172656744,3.41906791414117e-06,0.000142585915721828
"LINGO3",291.11985573311,8.61953827850449,1.33600831725673,6.45171004339497,1.10595029336015e-10,1.38880171475696e-08
"LMAN1",2976.44669687214,0.73195883539224,0.246294032414431,2.97189025741638,0.00295972456226845,0.056496261776724
"LMBR1L",1990.16149404647,-2.12292793341529,0.537506884721418,-3.94958277514078,7.82875347731546e-05,0.0025043269915013
"LMTK3",2003.7092872907,1.21610758948058,0.390119414646126,3.11727010711245,0.00182534248167974,0.0373679857041869
"LOC100126784",73.8653636197701,6.64235396109064,1.41086161170614,4.70801239893267,2.50143889512388e-06,0.000107099701875418
"LOC100129034",1857.26491656374,-1.98420289103345,0.652885640596482,-3.03912778541226,0.0023726419157841,0.046892901769801
"LOC100287042",1814.77188358177,1.89418324865196,0.551073441277796,3.43726100147349,0.000587629058253564,0.0145708093367825
"LOC100289333",76.4043410579697,7.08715652638423,1.43261433675864,4.94700935523184,7.53623558989038e-07,4.77444413274658e-05
"LOC100289650",76.2727508757586,7.11854077432312,1.45460415630114,4.89379928105292,9.89077163842831e-07,5.6142617396109e-05
"LOC100505782",292.391454879298,-6.83458448672406,1.49119826072083,-4.58328356916155,4.57730627239369e-06,0.000184719372335486
"LOC100505811",111.568672906193,-7.4863239086162,1.49769279982293,-4.99857107512389,5.77567177628548e-07,4.03184938470016e-05
"LOC100505817",73.7541571014264,6.87306396597811,1.42821608881334,4.81234178764135,1.49171954259007e-06,7.13422805922119e-05
"LOC100506474",28.5943624948042,5.51821791479294,1.24443220803845,4.43432585491427,9.23608413810623e-06,0.000353677511509969
"LOC100506895",78.6793293666749,-7.16066055449903,1.43574336380053,-4.98742375207236,6.11897565299157e-07,4.21653674430276e-05
"LOC100652824",70.6005719181301,-6.58758317565775,1.37775928491568,-4.7813745461791,1.74100639197278e-06,8.10236672522433e-05
"LOC100653515",1936.2600323296,-1.40520258981988,0.408831694343862,-3.43711754558342,0.000587940389201074,0.0145708093367825
"LOC100862671",2603.24495350467,0.963576080133988,0.268481937094403,3.58897917141881,0.000331975360233177,0.00893669718242079
"LOC101060004",78.795159744857,-6.88122664644177,1.41788141763687,-4.85317499816765,1.21500385260253e-06,6.26395793550451e-05
"LOC101927018",82.2939782030798,7.37627544734786,1.47896672084835,4.98745194423088,6.11808310522936e-07,4.21653674430276e-05
"LOC101927087",353.304352826777,-9.34496433049266,1.30953920213955,-7.13607069969704,9.60366277751731e-13,2.4530810444663e-10
"LOC101927237",323.100327642912,9.20102596476278,1.43125524620944,6.42864086551364,1.28749908025943e-10,1.57284806119953e-08
"LOC101927280",72.9096387480626,-7.03971829910116,1.43805616151527,-4.89530137104206,9.81551888647159e-07,5.60764486169539e-05
"LOC101927446",239.627847819761,8.75172301468908,1.38698683309581,6.30988182862189,2.79248604683749e-10,2.98902387432443e-08
"LOC101927478",387.541642490588,9.05873036375017,1.4017983120093,6.46222091020043,1.03177323182532e-10,1.34058952051847e-08
"LOC101927592",2849.09338225753,1.18896837602173,0.287025269827374,4.14238222556784,3.437168843766e-05,0.00117749346353943
"LOC101927616",70.7238181010827,-6.36191643732848,1.36178592583003,-4.67174488783969,2.98651751826088e-06,0.000125713372238704
"LOC101927620",73.1713569538129,-6.89764228633651,1.39489035384647,-4.94493511071745,7.61692318422361e-07,4.79588793655402e-05
"LOC101927691",569.049348856176,9.84767177912417,1.18554410044517,8.30645757962639,9.86014561808335e-17,6.06811645785585e-14
"LOC101927914",748.645055196216,10.0843841902799,1.20043584064683,8.40060238858423,4.44194044935698e-17,3.02563446729231e-14
"LOC101928035",81.9809828709341,7.17995191448178,1.44612772993977,4.96495002884761,6.87187615972634e-07,4.5431185975979e-05
"LOC101928062",2154.65181673655,-1.89161531385118,0.567255400578001,-3.33468013160162,0.000853975701299817,0.0201423565727359
"LOC101928093",455.032286533409,9.70365921139496,1.44726448229215,6.70482785290667,2.0164394026973e-11,3.56893896801811e-09
"LOC101928295",504.558876665153,9.81136416943632,1.32412287960941,7.4097082079954,1.26577606211322e-13,4.12349482959144e-11
"LOC101928773",79.6501588564916,-7.16837920440483,1.4521906579252,-4.93625211351143,7.96381466153533e-07,4.90440071128743e-05
"LOC101928823",240.653800651417,8.48537363236184,1.35522105874943,6.26124688483808,3.81911323568904e-10,3.9020921505372e-08
"LOC101928880",858.436530304556,10.5886110200611,1.19639468274948,8.85043303245631,8.71803630286599e-19,1.30642680010548e-15
"LOC101929086",369.525183450319,9.54993630281145,1.45389976752563,6.56849702855677,5.08256467116496e-11,7.66750930727826e-09
"LOC101929225",422.741667601998,9.05295596292838,1.39295942052323,6.49908089894525,8.08121988057469e-11,1.1009070331852e-08
"LOC101929657",383.029418080553,9.29086602543176,1.40564363676958,6.60968810472036,3.85130569972291e-11,6.10441675338774e-09
"LOC101929694",334.01418219346,8.96714432661919,1.38761252388246,6.46228264179228,1.03135228505094e-10,1.34058952051847e-08
"LOC102723505",354.248649269214,9.48898724252053,1.44778636136899,6.55413498546014,5.59653267058891e-11,8.16875723178556e-09
"LOC102723513",70.6004781545737,-6.5875813452534,1.37775903470435,-4.78137408597507,1.74101037827358e-06,8.10236672522433e-05
"LOC102723631",304.89923621157,-8.96955533548022,1.29136857066518,-6.94577484634,3.76388660567591e-12,8.4604643122383e-10
"LOC102724050",323.718097149784,-9.05277352259951,1.40256166082239,-6.45445670979732,1.0860781726692e-10,1.38082576256699e-08
"LOC102724550",470.423904840806,-9.75212457989674,1.32390958196472,-7.36615605230705,1.75618234612191e-13,5.35646560643671e-11
"LOC102724691",296.141088982071,-8.79987784142855,1.38151756718768,-6.36971838102809,1.89375600166251e-10,2.10731917848366e-08
"LOC143666",2168.65018625249,-1.26658988965606,0.349379560419858,-3.62525468900918,0.000288676809533064,0.0079618126683242
"LOC283070",1800.84657378726,1.18452757918756,0.414762288655774,2.85591918934231,0.00429124340072758,0.0750650343669685
"LOC285696",290.620482811754,9.2030500364247,1.42291289219901,6.46775363894698,9.94704918427904e-11,1.30754252376739e-08
"LOC286437",2403.00181040047,1.24913909088786,0.28237729026093,4.42365280059739,9.7045937448383e-06,0.000369728573214365
"LOC400043",292.428925958039,-8.78473750855764,1.40788539745903,-6.23966803293254,4.38500485951029e-10,4.3421206710164e-08
"LOC400863",72.9168564388413,-7.0494191655557,1.43796480030071,-4.90235864193723,9.46927523358129e-07,5.52072749382468e-05
"LOC63930",485.245463960002,9.76284206118753,1.44310938750219,6.76514347819856,1.3317715380577e-11,2.53691191800516e-09
"LOC644961",2508.50332059184,1.34382599675827,0.409429041207959,3.28219510954454,0.00103002307852955,0.023601283138825
"LOC727896",1245.1059179537,-1.64368883881752,0.529845986613791,-3.10220116853621,0.00192087375537141,0.0392521820665805
"LOC729609",379.067557140553,9.58682015210189,1.44888406422358,6.61669238334761,3.67324747227333e-11,5.9400904087597e-09
"LOC729737",2129.35890033796,1.01806939821246,0.346604583956963,2.9372646679678,0.00331121376769836,0.0617671892699782
"LPAR4",82.0992809836903,6.78917425034347,1.43156215278851,4.74249353206144,2.11103571033863e-06,9.23187951303341e-05
"LPAR6",82.8506880733825,7.0813459419378,1.44955537833333,4.88518482824697,1.03331874552799e-06,5.76350837766205e-05
"LPPR5",466.354838620978,9.55128174026641,1.42913746499909,6.68324914445685,2.33701749188873e-11,4.07220768857944e-09
"LRFN2",78.6117013431356,-7.01214245056068,1.44908082259908,-4.8390278452403,1.30475767397358e-06,6.59434226994585e-05
"LRIG3",2005.67469823258,-1.07314677504598,0.342252083130326,-3.13554490371746,0.00171535165689829,0.035504304368103
"LRP10",2584.63530788694,0.816568014953068,0.251696838399537,3.24425217315153,0.00117759441406891,0.0263645092026304
"LRRC36",82.2912483947857,6.66206781572969,1.40122034877386,4.7544754981323,1.98962268103099e-06,8.82105298307981e-05
"LRRC38",356.76683050655,-9.19663489801248,1.42580698631832,-6.45012612945585,1.11757102489777e-10,1.39559786098067e-08
"LRRC8D",2538.00912937076,-0.941543363150875,0.227243554034906,-4.14332264406605,3.4230981909516e-05,0.00117472368146886
"LTBP3",2056.64263586771,-1.68018420944731,0.472641399050235,-3.55488159273313,0.000378149343540575,0.0100473297211644
"LTBR",2488.92801132023,-0.688406807985687,0.224562217068332,-3.06555046068241,0.00217269711506088,0.0434887673662854
"LTV1",2441.50575300523,1.29827907327859,0.328721962132047,3.94947470153233,7.83228879360002e-05,0.0025043269915013
"LYSMD3",1572.12266098427,-1.80109648420236,0.541115843608106,-3.32848595264338,0.000873194084165187,0.0205740635470284
"MAB21L2",78.1062837906124,6.84702399629453,1.41865480345799,4.8264200562426,1.39009156299476e-06,6.84152213804833e-05
"MAFF",2754.63386394496,-0.747241107280211,0.162580187614226,-4.59613879308147,4.30392067005286e-06,0.000174943090093035
"MAFK",2496.65199430435,1.27928223488514,0.31846683477571,4.01700301315869,5.89429707450469e-05,0.0019313704029259
"MAK16",2401.5132790982,1.89925612526097,0.485762930062025,3.9098416279284,9.2356653024822e-05,0.00289943135012842
"MALAT1",1984.6841892956,0.893584066056077,0.274928781449165,3.25023833934718,0.00115308325531474,0.0260230978041815
"MALL",2392.52591734998,1.75696777464235,0.444615306318855,3.95165832051302,7.76115000637695e-05,0.00249221614061916
"MAMDC2-AS1",70.4774943814332,-6.71088300351871,1.39758200980585,-4.80178118810427,1.57260482732924e-06,7.44189711762246e-05
"MAMDC4",2719.53727048525,0.894283123253974,0.243438862616741,3.67354297354688,0.000239210424877466,0.00671545337637802
"MAML3",1704.5968416807,1.13215098020685,0.352694226573227,3.2100071248878,0.00132731682209653,0.0290571730198817
"MANSC1",82.9641725805055,6.9410823174302,1.42983330811549,4.85446959308738,1.20709388896405e-06,6.23748423819168e-05
"MANSC4",223.289050598315,-8.8362375583466,1.37305825329683,-6.43544258747219,1.23114059442435e-10,1.52052627920168e-08
"MAP1B",2992.92638081447,0.702983498498225,0.187817913936535,3.74289908648313,0.000181909297064972,0.00529876424383774
"MAP1LC3B",2129.63380812036,0.864519514652077,0.292597795709592,2.95463440712358,0.00313039763447891,0.059189454836975
"MAP3K15",2327.79872051782,-1.04845307422089,0.357902319229319,-2.92943917345535,0.00339574267004651,0.063030143465983
"MAPK7",3056.70662091148,0.72040377227055,0.22357893201235,3.22214515377843,0.00127234658903013,0.0280665423240621
"MAPK8IP3",2698.36819630304,0.853503719286825,0.217662333759551,3.92122837490881,8.80987179916184e-05,0.00278129632446011
"MAST4",2262.7422698519,1.20788707090786,0.323688626592379,3.73163272254526,0.000190242733672512,0.00549649892993666
"MBD5",2795.85232843822,0.583091068242635,0.131274647219733,4.44176450359554,8.92241804977839e-06,0.000342249339458905
"MBOAT4",405.852421832125,-9.53879295135194,1.29504479393354,-7.36560850716139,1.76340624110827e-13,5.35646560643671e-11
"MC4R",82.8453126775788,-7.22573828076598,1.43512527103188,-5.03491815426716,4.78053043331331e-07,3.55817096291446e-05
"MCCC2",1230.05000538825,-1.38401581139517,0.39811054637898,-3.47646105832538,0.00050807800731719,0.0129466579536674
"MCL1",1820.02892771732,-2.63651992375861,0.520598520155482,-5.06440149497772,4.09685406853845e-07,3.07990253353201e-05
"MED15",2084.33301031318,1.35356445272807,0.391618247108747,3.45633652854844,0.00054757122559421,0.0137676800994482
"MEF2B",224.236523588136,-8.68143614276973,1.39110417645663,-6.24068009405504,4.35672460072247e-10,4.33320599889556e-08
"MEF2BNB",2085.89232114711,1.56157898861855,0.448590517978139,3.48107890388947,0.00049939835243293,0.0127562229158948
"MEF2D",2195.28292469381,1.47283581615223,0.386527908842711,3.81042554097062,0.000138727791513614,0.00419129475489653
"MFSD10",2655.46831546294,1.28354670588045,0.256868784921457,4.99689639701813,5.82603477852827e-07,4.05441516259314e-05
"MFSD2A",2645.80478600039,1.27662633542378,0.398520975146792,3.20341064846976,0.00135810175704693,0.0296382633931076
"MFSD3",2320.54253675899,2.25436403158685,0.353886824188076,6.37029659626081,1.88662997847392e-10,2.10731917848366e-08
"MGAM",2623.14055390207,1.19165952714289,0.339847353733394,3.50645521894436,0.000454117842090323,0.0117735419313798
"MID2",2264.26663399055,1.42480318667114,0.341763854841509,4.16896979153012,3.05979535844865e-05,0.0010646761620311
"MIDN",2541.61903373453,0.937497449103936,0.287146940939134,3.26487005585985,0.00109514305068886,0.0248904201146453
"MIR125B1",2625.23271668716,0.807709469962014,0.197725549560596,4.0850030345445,4.40762405501988e-05,0.00147652121473527
"MIR1286",70.3616640032512,-6.69165777530131,1.42075960788105,-4.70991555375183,2.47819448970454e-06,0.000106306976602249
"MIR1291",78.0590132349814,6.68851052388964,1.43414032718866,4.66377689622682,3.10457962231484e-06,0.000130195411847748
"MIR1296",78.4274633602898,-7.53393112923602,1.52193916173151,-4.95021832585256,7.41302745093806e-07,4.72432206438991e-05
"MIR181B1",702.325699646584,-9.90037757379045,1.15161260240992,-8.59696876629559,8.18492517175122e-18,7.99916295698365e-15
"MIR1915",44.7464985427196,-6.16150225735203,1.32367491159714,-4.65484553901348,3.24223673342837e-06,0.000135715078759782
"MIR196A2",404.311245435469,9.37576089164232,1.41211766151694,6.63950402091184,3.1474041725468e-11,5.27965305899306e-09
"MIR2116",556.286642209485,9.81489707924677,1.32357859462013,7.41542445544286,1.21235895567398e-13,4.00755950082936e-11
"MIR23A",76.4577962035954,7.12196356655084,1.42089908699353,5.01229371722672,5.37850214698485e-07,3.83803083364843e-05
"MIR24-2",626.228302367763,9.96315714483835,1.32682481979873,7.50902228852612,5.95705837749742e-14,2.23171263682312e-11
"MIR26A1",82.1019412726555,7.02779904980054,1.42594028264293,4.92853672439548,8.2847763379799e-07,5.07425619959434e-05
"MIR30C1",79.5618586715979,7.01490230463704,1.45550470889099,4.81956689098036,1.43870210264075e-06,6.96964350499112e-05
"MIR3136",429.352860387196,9.46242540277351,1.31416684287387,7.2003227399047,6.00702037928853e-13,1.62681691669455e-10
"MIR3196",291.321334760027,9.03321115871357,1.40082583746378,6.44848982445126,1.12970146578489e-10,1.40295190872446e-08
"MIR3199-2",73.7471428652451,7.04422640957485,1.42561312866821,4.94119075359208,7.76468954045769e-07,4.84422475604653e-05
"MIR3609",76.2799685665374,7.26641544026373,1.45364451562685,4.99875682269559,5.77011167109449e-07,4.03184938470016e-05
"MIR3622A",427.891614634453,-9.77582280168776,1.45283242388108,-6.72880274489795,1.71064768386791e-11,3.151798249015e-09
"MIR3649",122.788061970844,7.95648396305497,1.53737889585945,5.17535656596027,2.27476129952546e-07,1.8067874378351e-05
"MIR3671",76.8071199686543,-6.69743199744374,1.39620439134812,-4.79688506850846,1.61152002838791e-06,7.57818979039821e-05
"MIR3911",338.396670605269,-9.00401637821081,1.38846393536872,-6.48487594733221,8.8804822489824e-11,1.18818738090849e-08
"MIR3942",77.9782308781874,7.1250425546614,1.4364077197995,4.96032042744516,7.03769932802495e-07,4.58531610131434e-05
"MIR425",380.62335314171,-9.44270741882823,1.41631380553509,-6.66710116213316,2.6090526502051e-11,4.47681568483284e-09
"MIR4435-1HG",2017.31015357042,-1.34994034769235,0.440051124612394,-3.06768980281871,0.00215720417590809,0.0432556962230704
"MIR4441",76.4017449746113,6.9556095661948,1.43451830715111,4.8487422792173,1.24246716307867e-06,6.3617715015222e-05
"MIR4532",83.0418432888324,6.77194326507652,1.42294845942423,4.7590924465505,1.94465358471367e-06,8.75866126546384e-05
"MIR4648",77.9308081046692,7.29749998988432,1.44639346227416,5.04530764292205,4.52792224598871e-07,3.39262120817781e-05
"MIR4689",731.045940767395,-10.2495919674777,1.20052232087328,-8.53761049608972,1.37025915855745e-17,1.23202741464218e-14
"MIR4728",82.8477470265656,7.05698958280791,1.44999062256821,4.86692084277663,1.13350402091712e-06,6.1247363899459e-05
"MIR4742",954.46003987042,10.743683490131,1.03764360942753,10.353924403831,4.01675827840941e-25,1.80577385164173e-21
"MIR5188",73.6866682366643,7.21647609764962,1.43564048615833,5.02665964580059,4.99097007991962e-07,3.67826312971912e-05
"MIR593",1482.83348512575,4.10375511527582,1.26031746840226,3.25612809324801,0.00112942785404116,0.0255920154265496
"MIR614",2656.65345203989,1.29838044670651,0.451129957805925,2.87806301541401,0.00400125203230347,0.0712679422996176
"MIR642A",201.43557218939,5.56065274247431,1.40493509177508,3.95794280819667,7.55980522326983e-05,0.0024345172178891
"MIR6513",334.691868751172,8.95582566667741,1.40290452110618,6.38377418558451,1.72775813794997e-10,1.9614417891333e-08
"MIR6719",408.178771516408,9.69377487675011,1.43031103864109,6.77738940332864,1.22366755945158e-11,2.37117236218557e-09
"MIR6729",300.434425522835,9.07851606977807,1.4174900735337,6.40464172503586,1.50722890303183e-10,1.75541405608028e-08
"MIR6739",446.869684154321,-9.14671250669705,1.38709356818149,-6.59415681574287,4.27679474242953e-11,6.62991670485041e-09
"MIR6746",904.994712120925,10.5107491048177,0.863034476412503,12.1788287630284,4.03027945847295e-34,4.52963108337775e-30
"MIR6752",39.6218132481389,-5.86120570654064,1.31000998880736,-4.47416871368798,7.67091571296274e-06,0.00029935215867357
"MIR6757",70.3078382929235,-7.16249735777767,1.4256540914112,-5.02400785781618,5.06041652420828e-07,3.69730081576782e-05
"MIR6776",76.4627789883018,7.27007001193658,1.41995769925809,5.11992013264558,3.05665080203994e-07,2.36107892536955e-05
"MIR6779",365.612838945309,9.36127297739396,1.44132084109693,6.49492653576666,8.3073939234556e-11,1.11816527312237e-08
"MIR6821",390.227506910036,9.30239517423675,1.3960740777526,6.66325327751356,2.67831499004917e-11,4.56084578381252e-09
"MIR6836",76.3906066253598,7.12071936655972,1.43219167460381,4.97190389584517,6.62985705041131e-07,4.43529543985552e-05
"MIR6851",640.612477885038,-10.3591155862764,1.2380203823895,-8.36748387476645,5.88615753687374e-17,3.89144262099553e-14
"MIR6864",334.394918547421,9.07914593307558,1.40528464150757,6.46071668678854,1.04208257575746e-10,1.34620299642967e-08
"MIR6865",780.637487060816,9.81850760570301,1.13783875762183,8.62908521961799,6.18446013646395e-18,6.61972833083032e-15
"MIR6867",384.888246279053,9.46177293445908,1.44072601040743,6.56736455516851,5.12135587666389e-11,7.67452249304340e-09
"MIR6871",278.974706667557,8.80132552151186,1.41119206142618,6.23680203573216,4.46606576036318e-10,4.40299237550191e-08
"MIR6873",333.778970823188,9.22973359530875,1.43055365022096,6.45186120344604,1.10484746878085e-10,1.38880171475696e-08
"MIR6881",598.42097182161,9.7804018048683,1.31408554236975,7.44274363389684,9.86153535581025e-14,3.30847151832691e-11
"MIR6892",768.879425924643,10.4528322009969,1.19053114940025,8.77997371699407,1.63512864340699e-18,2.04191231369458e-15
"MIR6895",494.014884545905,9.51853553303663,1.16717996048113,8.15515674987507,3.48727288385911e-16,1.91187609471671e-13
"MIR7114",79.5618586715979,7.01490230463704,1.45550470889099,4.81956689098036,1.43870210264075e-06,6.96964350499112e-05
"MIR93",1636.15506018638,-4.09461864924715,1.23707530211479,-3.30991867855366,0.000933230804226749,0.0216706219188108
"MIR941-3",643.636240357963,10.0181927414967,1.32277858262751,7.57359763233922,3.63027647501587e-14,1.48366099282558e-11
"MIR941-4",397.091217924566,9.65393917545019,1.45321332037565,6.64316727633264,3.07013064865498e-11,5.18875163311779e-09
"MIS18A",2167.38115550902,1.93710464987292,0.632719493433195,3.06155361100384,0.00220191556742759,0.0438775200808963
"MKNK1-AS1",82.5434828709341,7.18997264572276,1.43588317056967,5.00735212522217,5.51839174332548e-07,3.92539270906551e-05
"MKNK2",2309.95750702064,-0.98742564531957,0.226290398878963,-4.363533098228,1.27978567541091e-05,0.000481053886486394
"MKRN9P",1615.50564906399,-1.54249532877462,0.543710862476547,-2.83697721570012,0.00455428618661831,0.0786261481588374
"MLF1",988.394484757132,-2.10110255841568,0.735828802625724,-2.85542309694608,0.00429795301909328,0.0751239408733894
"MMD2",81.4898159869465,7.04208552302628,1.44751648422955,4.86494323190693,1.1448966330794e-06,6.14200155569419e-05
"MMP10",373.554815560464,9.10752818484508,1.38150653736439,6.59246115636936,4.32594390173652e-11,6.66017582350914e-09
"MOB1B",1632.17053600566,-1.45193677442471,0.521356916082255,-2.78491898666141,0.00535410983405192,0.0899474445813297
"MON1A",1719.98296719897,-1.84694052559178,0.313765662402696,-5.88636918217445,3.94771955979567e-09,3.45279534105397e-07
"MON1B",819.664774987771,1.78590027817817,0.529120455939381,3.37522440898178,0.000737555218196469,0.0177693099620796
"MORC2-AS1",365.657290745925,-9.39454885946196,1.30117653092363,-7.22004173622263,5.19716209939404e-13,1.42465621548999e-10
"MORC3",1765.81112484807,-1.91629601134222,0.444611156305332,-4.31004931874948,1.63218141385311e-05,0.000600461109993294
"MORN2",1310.25146309901,-1.14021741851004,0.365627315348577,-3.11852361857317,0.00181759573590449,0.0372772964887419
"MPHOSPH6",2364.60421848476,2.23204208823624,0.536888488415292,4.15736626207883,3.21937626405714e-05,0.00111330984097656
"MPP6",2190.8210728976,-0.953397762249617,0.338734710927763,-2.81458537165662,0.00488402031997243,0.0832320005703868
"MPPED2",361.472387055423,9.05163143019812,1.41070274701094,6.41639881213611,1.39535619920488e-10,1.69539549436363e-08
"MPZL2",1957.3980711691,-2.56197826706725,0.637248889906376,-4.02037305619106,5.81060535558365e-05,0.0019123102076546
"MROH2B",384.317007068802,9.28721572572422,1.42253398477995,6.5286424261849,6.63684833968846e-11,9.38258345783127e-09
"MRPL18",1765.33689383525,-0.850151979752737,0.304742051410275,-2.78974291804637,0.00527499085318389,0.0888839913027493
"MRPL36",2410.74544883844,1.95090832055195,0.432929791629821,4.50629260972663,6.59701004840211e-06,0.000259698059313455
"MRPL40",2139.60539204709,2.1034494378724,0.694792383988641,3.02745033818159,0.00246626234768998,0.0483318614222975
"MRPL47",2453.54200737272,1.89170215665182,0.514543322318878,3.67646818955213,0.00023648532876326,0.00666129977436159
"MRPL49",1589.62840202451,-1.07729784096183,0.356216129826544,-3.02428147059597,0.00249224448820356,0.0487136274833389
"MRPS23",1737.86697440284,-1.0507884130544,0.304624519488187,-3.44945447864761,0.000561720429479351,0.0140448852211756
"MRPS25",1249.67773665088,-1.05304333731873,0.369633668136368,-2.84888371405128,0.00438729128603687,0.0763293603154309
"MRPS7",1671.74403260046,-1.21986455457734,0.324051460277152,-3.76441616258734,0.000166938663764935,0.00490515984850747
"MSTO1",2152.77222137029,1.55458490449923,0.438853720000175,3.54237604388681,0.000396539741415683,0.0104740544154427
"MT3",52.0013654723524,6.38837888506179,1.34136984588292,4.76257827374731,1.91135020494492e-06,8.66196167474836e-05
"MTG2",2468.01529702046,1.78708208157195,0.444112957773208,4.02393591606158,5.72334970329273e-05,0.00188912561865806
"MTHFR",2566.67076896216,-1.10363326882728,0.23931181855778,-4.61169563408257,3.993975170601e-06,0.000163825864753228
"MTIF2",1224.79503801654,-1.02016120269519,0.352587754828855,-2.89335403377913,0.0038115140488561,0.0686500102485476
"MTOR",1482.77602781515,-1.57524940752089,0.376397059117934,-4.18507363264847,2.85073678696133e-05,0.00100123221089558
"MTUS2-AS1",79.6522546037868,-7.18164409720207,1.45203985269692,-4.94590013067711,7.57928116373047e-07,4.78559219096442e-05
"MUT",1617.90104682499,-2.74308827045068,0.558270070796935,-4.91355065216894,8.9441611512285e-07,5.33280780788632e-05
"MYADM",2321.47588759553,1.34770278458766,0.281945653181473,4.78000908820616,1.75287270634898e-06,8.14071749861825e-05
"MYBBP1A",2346.80894389188,-0.699876060726038,0.223310634345123,-3.13409194675606,0.00172386829936779,0.035582288001092
"MYBPH",227.184076721543,-8.54099820860977,1.3919635681249,-6.13593516683433,8.46596807608872e-10,7.7043737009847e-08
"MYCNOS",82.845858062424,7.21280763331103,1.44764713225019,4.98243492673494,6.27891093561326e-07,4.27429266858643e-05
"MYEF2",73.6952103499145,7.03479335609947,1.43699412061003,4.89549209367196,9.80600345692693e-07,5.60764486169539e-05
"MYEOV",1888.3884085877,-1.83711008420445,0.495819571859338,-3.70519880309531,0.000211224996385679,0.00599484276358244
"MYH11",2590.94179503705,0.826880546661618,0.297802257045268,2.77660940137175,0.00549291458103393,0.0916627572030294
